madrid_wind_speed,valencia_wind_deg,bilbao_rain_1h,valencia_wind_speed,seville_humidity,madrid_humidity,bilbao_clouds_all,bilbao_wind_speed,seville_clouds_all,bilbao_wind_deg,barcelona_wind_speed,barcelona_wind_deg,madrid_clouds_all,seville_wind_speed,barcelona_rain_1h,seville_pressure,seville_rain_1h,barcelona_pressure,seville_rain_3h,madrid_rain_1h,barcelona_rain_3h,madrid_weather_id,barcelona_weather_id,bilbao_pressure,seville_weather_id,valencia_pressure,seville_temp_max,bilbao_weather_id,valencia_humidity,month_of_year,day_of_month,day_of_week,hour_of_day,load_shortfall_3h
1.6666666667,10,0.3,1.0,89.0,79.6666666667,0.0,0.6666666667,21.3333333333,176.3333333333,1.0,322.0,0.0,3.0,0.0,25,0.0,1029.6666666667,0.0,0.0,0.0,800.0,802.0,1033.3333333333,800.6666666667,1012.0514065222798,280.22,700.3333333333,85.3333333333,1,12,0,0,4211.0
1.0,10,0.0,1.3333333333,87.3333333333,73.0,0.0,0.3333333333,57.3333333333,177.0,2.0,294.0,0.0,2.3333333333,0.0,25,0.0,1029.3333333333,0.0,0.0,0.0,800.0,800.0,1031.6666666667,802.3333333333,1012.0514065222798,279.0903333333,800.0,90.6666666667,1,12,0,3,15132.0
1.0,10,0.0,2.3333333333,88.0,70.0,2.0,0.6666666667,76.0,173.6666666667,1.6666666667,282.3333333333,0.0,1.0,0.0,25,0.0,1029.0,0.0,0.0,0.0,800.0,800.0,1031.0,803.0,1012.0514065222798,278.331,800.0,92.0,1,12,0,6,14146.6666666667
1.6666666667,6,0.0,2.6666666667,79.0,77.0,3.3333333333,1.0,89.3333333333,174.0,2.6666666667,198.0,26.6666666667,1.0,0.0,25,0.0,1029.0,0.0,0.0,0.0,801.3333333333,800.0,1030.3333333333,804.0,1012.0514065222798,283.1423333333,800.0,80.6666666667,1,12,0,9,18754.6666666667
1.0,5,0.0,3.0,70.6666666667,74.3333333333,2.0,1.0,92.0,185.0,3.6666666667,247.0,17.3333333333,1.3333333333,0.0,25,0.0,1027.3333333333,0.0,0.0,0.0,800.6666666667,800.0,1028.6666666667,804.0,1012.0514065222798,287.038,800.0,65.6666666667,1,12,0,12,19722.3333333333
1.6666666667,6,0.0,2.6666666667,73.0,69.6666666667,0.0,2.0,54.6666666667,197.3333333333,5.6666666667,254.6666666667,12.0,2.0,0.0,25,0.1,1025.3333333333,0.0,0.0,0.0,800.6666666667,800.0,1026.6666666667,701.3333333333,1012.0514065222798,288.9936666667,800.0,70.6666666667,1,12,0,15,19062.0
1.0,7,0.0,1.0,79.3333333333,84.0,0.0,2.6666666667,58.6666666667,203.6666666667,3.3333333333,247.0,25.3333333333,1.0,0.0,25,0.0,1025.3333333333,0.0,0.0,0.0,801.6666666667,800.0,1025.0,802.3333333333,1012.0514065222798,285.1923333333,800.0,88.0,1,12,0,18,19813.3333333333
1.0,6,0.0,1.0,88.0,78.6666666667,0.0,3.0,78.0,207.6666666667,2.3333333333,254.6666666667,16.0,1.0,0.0,25,0.0,1025.3333333333,0.0,0.0,0.0,801.0,800.0,1024.0,803.0,1012.0514065222798,282.2901666667,800.0,90.0,1,12,0,21,22270.6666666667
1.0,7,0.0,1.0,88.3333333333,71.6666666667,0.0,3.6666666667,60.0,214.6666666667,3.0,247.0,24.0,1.0,0.0,25,0.0,1024.6666666667,0.0,0.0,0.0,801.3333333333,801.0,1022.6666666667,802.6666666667,1012.0514065222798,280.595,800.0,85.3333333333,1,13,1,0,20219.3333333333
1.0,8,0.0,1.0,85.6666666667,69.3333333333,0.0,3.0,29.3333333333,217.3333333333,3.0,262.3333333333,0.0,1.3333333333,0.0,25,0.0,1023.3333333333,0.0,0.0,0.0,800.0,803.0,1021.6666666667,801.3333333333,1012.0514065222798,278.78,800.0,79.0,1,13,1,3,7398.6666666667
1.0,8,0.0,1.3333333333,83.6666666667,71.3333333333,6.6666666667,3.0,0.0,216.6666666667,2.6666666667,292.3333333333,0.0,1.6666666667,0.0,25,0.0,1022.3333333333,0.0,0.0,0.0,800.0,803.3333333333,1021.0,800.0,1012.0514065222798,278.2043333333,800.3333333333,77.6666666667,1,13,1,6,5250.0
1.0,8,0.0,6.3333333333,82.0,73.6666666667,14.0,3.3333333333,0.0,219.6666666667,3.3333333333,239.6666666667,0.0,1.3333333333,0.0,25,0.0,1022.6666666667,0.0,0.0,0.0,800.0,803.6666666667,1020.6666666667,800.0,1012.0514065222798,282.3936666667,800.6666666667,63.6666666667,1,13,1,9,13143.3333333333
1.0,8,0.0,13.3333333333,76.0,73.0,29.6666666667,3.6666666667,0.0,227.3333333333,4.6666666667,239.6666666667,0.0,2.0,0.0,25,0.0,1020.3333333333,0.0,0.0,0.0,800.0,803.0,1020.0,800.0,1012.0514065222798,288.331,801.6666666667,42.0,1,13,1,12,15482.3333333333
1.6666666667,9,0.0,4.6666666667,71.3333333333,73.3333333333,57.0,3.0,58.6666666667,237.6666666667,5.0,232.0,18.6666666667,2.6666666667,0.0,25,0.0,1019.0,0.0,0.0,0.0,801.3333333333,800.0,1019.3333333333,802.3333333333,1012.0514065222798,288.3776666667,802.6666666667,37.6666666667,1,13,1,15,14143.0
2.0,8,0.0,3.3333333333,84.3333333333,86.0,77.3333333333,1.6666666667,0.0,251.0,6.0,247.0,33.3333333333,1.6666666667,0.0,25,0.0,1018.0,0.0,0.0,0.0,802.0,800.3333333333,1019.6666666667,800.0,1012.0514065222798,283.5116666667,803.0,41.6666666667,1,13,1,18,14014.6666666667
2.0,9,0.2,4.6666666667,85.0,79.0,68.0,1.0,0.0,265.0,3.6666666667,269.6666666667,36.0,1.0,0.0,25,0.0,1018.3333333333,0.0,0.0,0.0,802.0,801.0,1021.0,800.0,1012.0514065222798,279.883,601.0,60.0,1,13,1,21,16585.6666666667
1.0,10,0.1,7.6666666667,80.6666666667,81.0,51.6666666667,0.3333333333,29.3333333333,268.6666666667,5.0,261.0,92.0,1.3333333333,0.0,25,0.0,1018.0,0.0,0.0,0.0,804.0,801.3333333333,1022.3333333333,801.6666666667,1012.0514065222798,278.1793333333,701.6666666667,53.6666666667,1,14,2,0,15583.3333333333
1.0,7,0.2,4.3333333333,81.0,83.3333333333,33.3333333333,0.3333333333,37.3333333333,243.3333333333,1.6666666667,29.6666666667,49.3333333333,2.0,0.0,25,0.0,1018.6666666667,0.0,0.0,0.0,802.6666666667,801.3333333333,1023.3333333333,801.6666666667,1012.0514065222798,278.555,600.6666666667,55.3333333333,1,14,2,3,8820.3333333333
1.0,9,0.3,5.3333333333,87.0,82.3333333333,13.3333333333,1.0,64.0,203.0,1.6666666667,210.3333333333,50.6666666667,2.0,0.0,25,0.0,1020.0,0.0,0.0,0.0,802.3333333333,800.0,1024.0,803.0,1012.0514065222798,279.009,500.0,59.3333333333,1,14,2,6,6009.3333333333
1.0,8,0.1,9.0,84.0,88.6666666667,0.0,1.0,5.3333333333,178.3333333333,2.0,171.0,69.3333333333,1.3333333333,0.0,25,0.0,1022.0,0.0,0.0,0.0,802.6666666667,800.0,1024.6666666667,800.0,1012.0514065222798,282.7336666667,700.0,57.0,1,14,2,9,13545.3333333333
2.0,8,0.0,8.0,76.6666666667,91.0,2.0,1.0,0.0,186.0,1.3333333333,232.0,92.0,2.0,0.0,25,0.0,1021.6666666667,0.0,0.0,0.0,804.0,800.0,1023.3333333333,800.0,1012.0514065222798,289.563,800.0,40.6666666667,1,14,2,12,15848.6666666667
1.3333333333,8,0.0,2.0,75.3333333333,87.6666666667,10.0,2.3333333333,10.6666666667,201.6666666667,1.3333333333,217.0,33.3333333333,2.0,0.0,25,0.0,1021.0,0.0,0.0,0.0,801.6666666667,800.6666666667,1021.6666666667,800.3333333333,1012.0514065222798,289.33,800.6666666667,40.0,1,14,2,15,14183.6666666667
1.0,10,0.0,1.3333333333,82.0,89.3333333333,12.6666666667,3.3333333333,32.0,212.3333333333,1.3333333333,271.3333333333,25.3333333333,1.6666666667,0.0,24,0.0,1021.6666666667,0.0,0.0,0.0,801.6666666667,800.0,1019.3333333333,801.6666666667,1012.0514065222798,285.6066666667,800.6666666667,53.3333333333,1,14,2,18,14133.0
1.0,9,0.0,0.3333333333,86.6666666667,82.6666666667,8.6666666667,4.3333333333,16.0,215.6666666667,1.3333333333,269.6666666667,29.3333333333,1.0,0.0,24,0.0,1020.6666666667,0.0,0.0,0.0,801.6666666667,800.0,1017.3333333333,800.6666666667,1012.0514065222798,281.662,800.3333333333,80.0,1,14,2,21,16264.3333333333
1.0,9,0.0,1.0,84.0,80.0,19.0,5.0,0.0,217.6666666667,2.0,247.0,64.0,1.0,0.0,24,0.0,1019.0,0.0,0.0,0.0,803.0,800.0,1015.6666666667,800.0,1012.0514065222798,280.086,801.0,75.3333333333,1,15,3,0,14104.6666666667
1.0,9,0.0,1.0,82.3333333333,89.3333333333,46.0,5.0,2.6666666667,218.3333333333,3.3333333333,254.6666666667,76.0,1.0,0.0,24,0.0,1016.6666666667,0.0,0.0,0.0,803.0,800.0,1014.0,800.0,1021.0,278.2263333333,802.3333333333,70.3333333333,1,15,3,3,5900.0
1.0,8,0.0,1.0,83.3333333333,94.0,71.3333333333,5.0,24.0,218.6666666667,3.6666666667,247.0,76.0,1.6666666667,0.0,24,0.0,1015.0,0.0,0.0,0.0,803.0,800.0,1012.6666666667,801.0,1020.0,278.7256666667,803.0,70.3333333333,1,15,3,6,3533.0
1.0,8,0.0,2.3333333333,83.6666666667,98.0,82.0,5.0,53.3333333333,217.6666666667,3.6666666667,239.6666666667,68.0,3.0,0.0,24,0.0,1014.3333333333,0.0,0.0,0.0,803.0,800.0,1011.3333333333,802.6666666667,1019.6666666667,284.081,803.3333333333,50.0,1,15,3,9,11624.6666666667
2.0,9,0.2,8.0,80.3333333333,93.3333333333,86.6666666667,5.0,42.6666666667,218.3333333333,5.3333333333,239.6666666667,12.0,4.0,0.0,23,0.0,1012.0,0.0,0.0,0.0,801.0,800.0,1009.0,802.0,1017.0,289.531,601.0,39.0,1,15,3,12,13595.0
4.3333333333,9,0.3,10.6666666667,74.6666666667,80.6666666667,88.6666666667,4.3333333333,36.0,222.3333333333,5.0,247.0,34.6666666667,6.6666666667,0.0,21,0.0,1010.3333333333,0.0,0.0,0.0,801.6666666667,800.0,1007.6666666667,801.6666666667,1014.3333333333,288.5173333333,500.0,38.6666666667,1,15,3,15,12308.6666666667
5.3333333333,9,0.7,6.3333333333,78.3333333333,77.6666666667,92.0,3.0,76.6666666667,234.6666666667,5.3333333333,228.3333333333,62.6666666667,7.0,0.0,16,0.0,1012.0,0.0,0.2,0.0,601.0,800.0,1006.3333333333,803.0,1013.3333333333,286.8615625,500.6666666667,49.3333333333,1,15,3,18,11819.3333333333
6.3333333333,8,0.9,4.3333333333,85.6666666667,82.3333333333,92.0,1.6666666667,85.3333333333,270.3333333333,5.0,218.6666666667,92.0,7.0,0.0,9,0.6,1011.6666666667,0.0,0.7,0.0,500.6666666667,800.6666666667,1006.0,601.6666666667,1012.3333333333,286.6386041667,501.0,57.6666666667,1,15,3,21,13020.0
6.3333333333,8,0.5,4.0,95.0,94.6666666667,92.0,1.0,92.0,303.6666666667,2.6666666667,238.0,92.0,6.3333333333,0.0,15,0.9,1008.3333333333,0.0,0.7,0.0,500.6666666667,801.0,1006.6666666667,501.0,1011.3333333333,285.6325625,500.3333333333,56.3333333333,1,16,4,0,10056.0
4.0,8,0.3,7.0,94.3333333333,96.3333333333,88.6666666667,0.0,61.3333333333,283.0,1.3333333333,262.3333333333,65.3333333333,4.3333333333,0.0,19,0.7,1005.6666666667,0.0,0.2,0.0,600.3333333333,801.0,1007.6666666667,500.6666666667,1009.3333333333,283.0186666667,500.0,57.6666666667,1,16,4,3,4034.0
2.0,8,0.7,4.3333333333,93.3333333333,93.0,86.6666666667,0.3333333333,0.0,238.0,2.0,232.3333333333,8.0,3.0,0.0,21,0.2,1004.3333333333,0.0,0.1,0.0,700.6666666667,801.6666666667,1009.0,600.0,1008.6666666667,280.833,500.6666666667,65.0,1,16,4,6,2566.6666666667
2.6666666667,10,0.9,13.0,95.6666666667,94.6666666667,80.6666666667,1.0,0.0,223.3333333333,2.0,247.0,0.0,2.6666666667,0.0,22,0.0,1004.6666666667,0.0,0.2,0.0,600.0,803.0,1010.3333333333,800.0,1010.6666666667,282.2286666667,501.0,60.6666666667,1,16,4,9,10771.6666666667
4.6666666667,9,0.9,14.0,94.6666666667,88.3333333333,78.3333333333,1.6666666667,29.3333333333,244.0,3.3333333333,247.0,29.3333333333,3.0,0.0,22,0.0,1003.6666666667,0.0,0.0,0.0,801.3333333333,802.6666666667,1011.6666666667,801.3333333333,1012.0,285.3903333333,501.0,50.6666666667,1,16,4,12,12444.6666666667
5.0,8,0.9,8.6666666667,84.6666666667,80.6666666667,82.3333333333,2.3333333333,74.0,269.6666666667,3.0,247.0,58.6666666667,4.6666666667,0.1,22,0.0,1004.3333333333,0.0,0.0,0.0,802.6666666667,701.6666666667,1013.6666666667,803.3333333333,1012.3333333333,285.335,501.0,40.3333333333,1,16,4,15,9164.6666666667
3.0,8,2.3,6.0,86.3333333333,81.0,86.0,2.0,61.3333333333,292.0,2.6666666667,262.0,48.0,3.0,0.0,23,0.0,1007.0,0.0,0.0,0.0,802.0,802.0,1016.0,802.6666666667,1016.0,282.664,501.6666666667,45.3333333333,1,16,4,18,8540.6666666667
2.0,8,3.0,9.6666666667,91.0,86.0,84.6666666667,2.0,0.0,293.6666666667,2.0,277.0,8.0,3.0,0.0,24,0.0,1009.0,0.0,0.0,0.0,800.0,800.0,1018.3333333333,800.0,1017.6666666667,279.538,502.0,54.0,1,16,4,21,13266.3333333333
1.0,6,1.2,3.0,92.0,81.3333333333,87.3333333333,2.0,0.0,288.0,1.0,317.0,0.0,3.0,0.1,24,0.0,1011.3333333333,0.0,0.0,0.0,800.0,701.3333333333,1020.3333333333,800.0,1019.3333333333,277.881,500.6666666667,64.0,1,17,5,0,12117.6666666667
1.0,9,0.3,4.0,90.0,80.0,87.3333333333,2.0,0.0,277.3333333333,1.6666666667,157.6666666667,0.0,1.0,0.3,25,0.0,1012.6666666667,0.0,0.0,0.0,800.0,500.0,1021.6666666667,800.0,1020.0,275.653,500.0,65.3333333333,1,17,5,3,5939.0
1.0,9,0.3,9.6666666667,83.0,78.0,80.3333333333,1.3333333333,0.0,264.3333333333,1.3333333333,337.0,0.0,1.0,0.0,25,0.0,1014.3333333333,0.0,0.0,0.0,800.0,801.0,1022.0,800.0,1020.6666666667,273.688,500.0,62.3333333333,1,17,5,6,3580.6666666667
1.3333333333,9,0.3,2.6666666667,87.0,82.0,76.0,1.3333333333,0.0,258.3333333333,1.6666666667,52.3333333333,0.0,1.3333333333,0.0,25,0.0,1016.0,0.0,0.0,0.0,800.0,800.0,1022.0,800.0,1021.6666666667,278.1653333333,500.0,49.3333333333,1,17,5,9,8079.3333333333
2.3333333333,9,0.3,3.3333333333,91.6666666667,76.6666666667,80.3333333333,1.0,0.0,264.0,1.0,202.0,0.0,1.6666666667,0.0,25,0.0,1016.3333333333,0.0,0.0,0.0,800.0,800.0,1021.3333333333,800.0,1021.0,283.696,500.0,38.0,1,17,5,12,11510.6666666667
3.0,7,0.3,1.6666666667,83.6666666667,69.6666666667,71.6666666667,1.0,2.6666666667,247.0,1.6666666667,217.0,0.0,1.0,0.0,25,0.0,1016.0,0.0,0.0,0.0,800.0,800.0,1020.6666666667,800.0,1020.0,283.4066666667,500.0,34.3333333333,1,17,5,15,10456.6666666667
2.6666666667,8,0.3,1.6666666667,79.6666666667,77.3333333333,53.3333333333,1.0,25.3333333333,213.3333333333,1.3333333333,292.0,10.6666666667,1.6666666667,0.0,25,0.0,1017.0,0.0,0.0,0.0,800.6666666667,800.0,1019.3333333333,801.3333333333,1020.3333333333,279.865,500.0,53.6666666667,1,17,5,18,10393.3333333333
2.0,9,0.3,3.3333333333,88.0,87.0,48.3333333333,1.3333333333,36.0,196.6666666667,4.0,266.0,32.0,3.0,0.0,25,0.0,1017.0,0.0,0.0,0.0,802.0,800.0,1017.6666666667,802.0,1021.0,277.903,500.0,44.3333333333,1,17,5,21,12633.0
2.0,10,0.1,6.0,87.0,85.0,58.0,2.3333333333,81.3333333333,202.3333333333,3.0,180.0,48.0,4.0,0.0,23,0.1,1016.6666666667,0.0,0.0,0.0,802.0,800.3333333333,1016.0,702.0,1020.6666666667,279.2523333333,701.6666666667,47.0,1,18,6,0,12513.3333333333
2.0,6,0.0,3.6666666667,94.3333333333,90.0,47.0,3.0,92.0,206.3333333333,2.0,205.3333333333,68.0,4.3333333333,0.0,21,0.5,1015.3333333333,0.0,0.0,0.0,803.0,801.0,1013.6666666667,500.3333333333,1019.3333333333,280.502,802.3333333333,52.3333333333,1,18,6,3,6941.6666666667
4.0,8,0.0,2.6666666667,97.0,97.0,34.0,3.0,92.0,208.6666666667,2.0,254.6666666667,92.0,5.0,0.0,19,0.9,1014.0,0.0,0.3,0.0,500.0,801.0,1011.6666666667,501.0,1018.0,281.832,802.0,61.3333333333,1,18,6,6,2863.6666666667
4.0,7,0.0,1.0,98.3333333333,99.0,31.3333333333,3.0,92.0,211.6666666667,2.0,239.6666666667,92.0,8.6666666667,0.0,15,0.9,1013.6666666667,0.0,0.0,0.0,804.0,801.0,1010.3333333333,501.0,1017.6666666667,283.5653333333,801.6666666667,58.6666666667,1,18,6,9,4470.6666666667
4.0,6,0.0,4.3333333333,98.6666666667,99.0,49.3333333333,3.0,92.0,219.3333333333,3.0,247.0,92.0,9.0,0.0,11,0.9,1011.6666666667,0.0,0.3,0.0,500.0,801.0,1008.3333333333,501.0,1014.6666666667,284.3373333333,802.3333333333,47.0,1,18,6,12,11183.0
2.3333333333,3,0.6,4.3333333333,97.0,98.3333333333,73.0,1.6666666667,92.0,243.3333333333,4.6666666667,236.0,92.0,6.6666666667,0.0,8,0.5,1008.3333333333,0.0,0.2,0.0,601.3333333333,802.6666666667,1006.6666666667,500.3333333333,1011.6666666667,284.6055,601.6666666667,50.0,1,18,6,15,11891.6666666667
1.6666666667,8,0.9,3.6666666667,96.3333333333,96.6666666667,92.0,1.0,92.0,278.3333333333,2.6666666667,269.6666666667,92.0,5.0,0.1,8,0.3,1007.6666666667,0.0,0.3,0.0,500.0,702.6666666667,1006.6666666667,500.0,1010.3333333333,284.365,501.0,65.3333333333,1,18,6,18,11294.3333333333
1.0,10,2.3,1.0,97.0,96.0,92.0,1.0,92.0,304.3333333333,2.6666666667,262.3333333333,92.0,3.0,0.3,8,0.3,1007.0,0.0,0.3,0.0,500.0,500.0,1007.3333333333,500.0,1009.3333333333,284.385,501.6666666667,89.3333333333,1,18,6,21,12610.3333333333
1.6666666667,9,1.6,1.0,95.3333333333,97.6666666667,92.0,1.6666666667,6.6666666667,318.3333333333,4.0,214.6666666667,84.0,5.0,0.9,4,0.3,1005.6666666667,0.0,0.3,0.0,500.0,501.0,1008.6666666667,500.0,1006.6666666667,283.3273333333,501.3333333333,93.6666666667,1,19,0,0,13160.0
3.0,10,0.9,1.0,96.0,97.0,92.0,2.6666666667,20.0,327.3333333333,3.0,138.0,68.0,7.0,0.9,4,0.3,1004.3333333333,0.0,0.3,0.0,500.0,501.0,1010.6666666667,500.0,1005.3333333333,282.524,501.0,93.0,1,19,0,3,8287.3333333333
6.3333333333,1,0.9,3.3333333333,82.0,89.0,92.0,3.6666666667,0.0,334.3333333333,2.3333333333,59.6666666667,92.0,8.0,0.7,6,0.0,1004.0,0.0,0.0,0.0,804.0,500.6666666667,1012.6666666667,800.0,1006.3333333333,279.849,501.0,93.6666666667,1,19,0,6,4347.3333333333
7.0,7,0.9,3.0,80.0,83.0,92.0,3.3333333333,0.0,336.3333333333,2.3333333333,119.6666666667,92.0,8.0,0.3,13,0.0,1005.6666666667,0.0,0.0,0.0,804.0,500.0,1013.3333333333,800.0,1008.0,280.972,501.0,92.0,1,19,0,9,11436.0
7.6666666667,7,0.9,4.6666666667,74.6666666667,72.0,92.0,3.0,0.0,339.0,4.0,127.0,0.0,7.6666666667,0.2,16,0.0,1006.0,0.0,0.0,0.0,800.0,601.3333333333,1014.0,800.0,1008.0,284.0103333333,501.0,85.3333333333,1,19,0,12,15581.6666666667
6.3333333333,7,0.9,3.3333333333,66.0,70.3333333333,92.0,2.0,0.0,334.6666666667,4.0,43.3333333333,0.0,6.6666666667,2.1,13,0.2,1006.6666666667,0.0,0.0,0.0,800.0,501.3333333333,1014.0,600.0,1008.0,283.4339791667,501.0,73.3333333333,1,19,0,15,15339.3333333333
4.0,7,0.9,3.3333333333,64.0,80.0,92.0,1.3333333333,0.0,313.3333333333,4.3333333333,34.0,3.3333333333,4.6666666667,1.0,9,0.3,1007.6666666667,0.0,0.0,0.0,800.0,703.3333333333,1014.0,500.0,1009.0,280.7076145833,501.0,59.6666666667,1,19,0,18,14976.0
1.3333333333,8,0.9,1.6666666667,77.3333333333,86.6666666667,90.6666666667,1.0,0.0,272.6666666667,3.0,23.3333333333,10.6666666667,3.0,0.0,17,0.2,1007.0,0.0,0.0,0.0,800.6666666667,804.0,1013.6666666667,600.0,1010.6666666667,277.3638333333,501.0,72.0,1,19,0,21,31904.0
1.0,10,0.3,4.3333333333,86.6666666667,77.0,89.0,1.0,6.6666666667,226.0,2.0,127.0,24.0,1.0,0.0,20,0.0,1006.0,0.0,0.0,0.0,801.3333333333,803.6666666667,1013.0,800.3333333333,1011.0,274.1276666667,703.0,72.0,1,20,1,0,15215.6666666667
1.0,8,0.2,5.3333333333,84.0,80.3333333333,88.0,1.0,20.0,192.6666666667,1.6666666667,127.3333333333,61.3333333333,1.0,0.0,20,0.0,1005.3333333333,0.0,0.0,0.0,802.6666666667,803.0,1012.0,801.0,1010.3333333333,272.935,601.3333333333,67.0,1,20,1,3,11037.6666666667
1.0,9,0.3,5.0,87.0,87.0,88.0,1.0,48.0,177.6666666667,1.3333333333,113.6666666667,88.0,1.0,0.0,18,0.0,1005.0,0.0,0.0,0.0,804.0,803.0,1010.6666666667,802.0,1010.0,274.117,500.0,68.3333333333,1,20,1,6,8964.6666666667
1.6666666667,10,0.3,3.0,95.3333333333,88.3333333333,89.0,1.0,92.0,179.3333333333,1.0,123.3333333333,70.0,1.6666666667,0.0,16,0.7,1005.0,0.0,0.0,0.0,803.0,801.0,1010.0,500.6666666667,1010.0,278.725,500.0,57.0,1,20,1,9,16604.6666666667
2.3333333333,8,0.3,2.3333333333,100.0,83.3333333333,90.6666666667,1.0,76.0,193.6666666667,1.6666666667,134.6666666667,61.3333333333,1.3333333333,0.0,13,0.7,1004.3333333333,0.0,0.0,0.0,803.0,800.0,1009.0,500.6666666667,1008.6666666667,280.8416666667,500.0,49.3333333333,1,20,1,12,19043.6666666667
3.0,10,0.7,2.0,100.0,73.3333333333,92.0,1.0,68.0,206.3333333333,1.0,22.3333333333,32.0,2.0,0.0,11,0.7,1004.0,0.0,0.0,0.0,801.6666666667,800.0,1009.0,500.6666666667,1008.0,281.9585,500.6666666667,52.3333333333,1,20,1,15,18939.3333333333
1.0,10,0.9,1.0,96.0,76.6666666667,92.0,1.0,69.3333333333,234.3333333333,1.6666666667,247.0,54.6666666667,2.0,0.1,13,0.0,1004.3333333333,0.0,0.0,0.0,802.3333333333,702.0,1009.3333333333,803.0,1008.6666666667,279.8233333333,501.0,76.0,1,20,1,18,19505.3333333333
1.0,10,0.9,1.0,96.0,87.0,92.0,1.3333333333,56.6666666667,273.3333333333,1.6666666667,18.3333333333,56.6666666667,3.0,0.3,15,0.0,1004.3333333333,0.0,0.0,0.0,802.6666666667,500.0,1010.0,802.6666666667,1009.6666666667,278.185,501.0,81.0,1,20,1,21,21498.6666666667
1.3333333333,9,0.5,2.0,92.3333333333,82.3333333333,90.6666666667,2.0,0.0,295.6666666667,1.6666666667,195.6666666667,0.0,2.6666666667,0.0,15,0.3,1007.0,0.0,0.0,0.0,800.0,803.0,1010.0,700.3333333333,1010.0,276.4245,500.3333333333,66.3333333333,1,21,2,0,18703.3333333333
2.3333333333,9,0.3,3.3333333333,85.0,73.0,86.6666666667,2.0,0.0,280.6666666667,2.0,324.3333333333,0.0,1.0,0.0,18,0.0,1003.6666666667,0.0,0.0,0.0,800.0,803.3333333333,1009.3333333333,800.0,1009.0,273.165,500.0,79.0,1,21,2,3,11735.0
3.0,8,0.7,10.6666666667,83.6666666667,75.3333333333,85.3333333333,2.0,0.0,257.3333333333,2.0,337.3333333333,0.0,1.0,0.0,18,0.0,1003.0,0.0,0.0,0.0,800.0,803.6666666667,1008.0,800.0,1009.0,273.1055,500.6666666667,69.0,1,21,2,6,7069.0
3.3333333333,8,0.9,6.3333333333,84.6666666667,82.6666666667,88.6666666667,2.0,0.0,256.6666666667,2.0,309.3333333333,14.6666666667,1.0,0.0,21,0.0,1003.6666666667,0.0,0.0,0.0,800.6666666667,803.0,1006.6666666667,800.0,1009.6666666667,276.078,501.0,64.0,1,21,2,9,13873.6666666667
5.3333333333,9,0.9,7.0,91.3333333333,79.3333333333,90.6666666667,2.0,0.0,278.3333333333,2.0,202.0,90.0,3.3333333333,0.0,21,0.0,1002.6666666667,0.0,0.2,0.0,601.3333333333,803.0,1006.0,800.0,1008.0,284.4905,501.0,55.3333333333,1,21,2,12,16738.6666666667
5.6666666667,9,2.3,10.6666666667,84.6666666667,85.6666666667,90.0,3.0,30.6666666667,292.3333333333,2.0,256.6666666667,86.6666666667,5.3333333333,0.0,17,0.1,1001.3333333333,0.0,0.2,0.0,601.0,803.0,1006.0,700.0,1006.6666666667,284.4853333333,501.6666666667,56.6666666667,1,21,2,15,15260.3333333333
3.0,9,3.0,8.6666666667,93.0,86.3333333333,90.6666666667,3.0,46.0,288.6666666667,2.3333333333,298.3333333333,56.0,6.3333333333,0.0,18,0.2,1002.0,0.0,0.0,0.0,802.6666666667,803.0,1006.0,600.0,1007.6666666667,282.6435,502.0,68.3333333333,1,21,2,18,14599.6666666667
2.6666666667,8,3.0,7.0,91.0,89.6666666667,92.0,3.0,0.0,291.0,2.3333333333,311.3333333333,65.3333333333,5.6666666667,0.0,18,0.0,1002.3333333333,0.0,0.1,0.0,702.0,802.6666666667,1006.0,800.0,1008.0,281.7193333333,502.0,73.6666666667,1,21,2,21,17321.0
4.0,9,1.6,7.0,90.3333333333,88.3333333333,92.0,2.6666666667,0.0,293.6666666667,2.6666666667,119.6666666667,52.0,4.6666666667,0.0,19,0.0,1003.0,0.0,0.2,0.0,600.3333333333,801.6666666667,1006.6666666667,800.0,1008.0,280.062,501.3333333333,66.3333333333,1,22,3,0,13292.0
4.3333333333,9,0.9,4.6666666667,89.0,86.3333333333,92.0,2.0,0.0,304.6666666667,3.3333333333,112.3333333333,13.3333333333,4.0,0.0,20,0.0,1003.0,0.0,0.0,0.0,800.6666666667,800.6666666667,1008.3333333333,800.0,1008.3333333333,278.8913333333,501.0,67.3333333333,1,22,3,3,5843.3333333333
5.3333333333,8,2.3,7.0,89.3333333333,82.3333333333,92.0,2.0,0.0,327.0,3.3333333333,29.6666666667,2.6666666667,3.6666666667,0.0,21,0.0,1004.0,0.0,0.0,0.0,800.0,800.0,1010.3333333333,800.0,1009.3333333333,278.737,501.6666666667,67.3333333333,1,22,3,6,2546.6666666667
6.3333333333,9,3.0,5.3333333333,89.3333333333,73.6666666667,92.0,2.0,0.0,347.6666666667,6.3333333333,232.0,5.3333333333,3.3333333333,0.0,22,0.0,1006.0,0.0,0.0,0.0,800.0,800.3333333333,1013.0,800.0,1011.0,281.57,502.0,60.0,1,22,3,9,11115.3333333333
